"nombre_personaje","pelicula_id"
"Leonor Varela",780
"Fabrizio Copano",780
"Matías Lopez",780
"Nicolás Martínez",780
"Carolina de Moras",780
"Juan Pablo Correa",1205
"María José Siebald",1205
"Alessandra Guerzoni",1205
"Constanza González",1205
"Antonieta Landa",1236
"Emilio Edwards",1236
"Patricia López",782
"Sofía García",782
"Alvaro Gómez",782
"Pablo Krögh",782
"Nicolás Alonso",782
"María José Illanes",782
"Berta Lasala",782
"Renato Illanes",782
"Jesús Porres",782
"Diego Noguera",1378
"Nathalia Galgani",1378
"Trinidad González",1378
"Gabriela Arancibia",1378
"Hugo Medina",1378
"Francisca Gavilán",1379
"Luis Dubó",1380
"Sergio Hernández",1380
"Fele Martínez",1382
"Gonzalo Valenzuela",1382
"Patricio Contreras",1382
"Javiera Contador",1382
"Luis Dubó",1382
"Sergio Hernández",1382
"Fernando Godoy",1382
"Jaime Omeñaca",1382
"Carolina Paulsen",1382
"Begoña Basauri",1390
"Mario Horton",1390
"Pablo Cerda",1390
"Jorge Román",1391
"Catalina Saavedra",792
"Teresa Fernández",792
"Cristián Carvajal",1393
"Paola Giannini",1393
"Alexis Moreno",1393
"Julia Martínez Rubio",1393
"Pablo Krögh",1393
"Schlomit Baytelman",1393
"Camilo Carmona",1393
"Loreto Leonvendagar",1429
"Francisca Concha",1429
"Romano Kottow",1429
"Sebastián Ayala",1377
"Patricio Contreras",1377
"Catalina Saavedra",1377
"Roberto Farías",1377
"Alejandro Sieveking",1377
"Ramón Núñez",1377
"Aníbal Reyna",1377
"Daniel Muñoz",1496
"Alejandra Yáñez",1496
"Rosario Bléfari",1497
"Francisco Ossa",1497
"Julieta Figueroa",1497
"Mariana Muñoz",1497
"Muriel Miranda",1497
"Ignacio Agüero",1497
"Claudio Riveros",1497
"Rodrigo Lisboa",1497
"Alejandra Moffat",1497
"Gabriela Aguilera",1497
"Eliseo Atallah Aguilera",1497
"Amparo Noguera",1497
"Maite Alberdi",1497
"Pablo Zúñiga",787
"Juan Pablo Flores",787
"Justin Page",787
"Silvia Novak",787
"Catalina Aguayo",787
"Fernando Godoy",787
"Felipe Avello",787
"Edgardo Bruna",792
"Andrés Waas",1378
"Simon Bagioli",1179
"Ariel Levy",1667
"Andrea Velasco",1667
"Ramón Llao",1667
"Claudia Celedón",1667
"Paz Bascuñán",1667
"Lorenza Izzo",1667
"Willy Semler",1667
"Liliana Ross",1667
"Julio Jung",1667
"Cristián Quevedo",1379
"Patricio Ossa",1379
"Thomas Durand  ",1379
"Luis Machín",1379
"Vanesa González",1379
"Francisca Gavilán",1391
"Diego Ruiz",59
"Andrea Moro",1690
"Francisca Bernardi",1690
"Mariana Prat",1690
"Cosmo Gonik (Francisco Pizarro)",1690
"Romano Kottow",1690
"Julio Carrasco",1690
"Mariana Muñoz",1690
"Alejandro Goic",781
"Viviana Herrera",1380
"Cristina Pascual",137
"Dulce María",1709
"Carmen Salinas",1709
"César Arredondo",1709
"Cristián de la Fuente",1709
"Schlomit Baytelman",1709
"Angélica Castro  ",1709
"Nicolás Martínez",1667
"José Martinez",1667
"Ignacia Allamand",1667
"José Martinez",780
"Felipe Avello",1667
"Stephania Barbagelata",1379
"Roberto Farías",1379
"Gabriela Aguilera",1379
"Marcial Tagle",1379
"Jorge López",1379
"Roxana Naranjo",1379
"Francisca Durán",1379
"Guiselle Morales",1379
"Juan Quezada",1379
"Sergio Piña",1379
"Sonia Vidal",1379
"Ana Fuentes",1379
"Pablo Costabal",1379
"Juan Alfaro",1379
"Pedro Salinas",1379
"Daniel Antivilo",1379
"Eduardo Burlé",1379
"Blanca Lewin",1769
"Marcelo Alonso",1769
"María José Prieto",1769
"Alejandro Goic",1769
"Montserrat Prat",1769
"Delfina Guzmán",1769
"Ximena Rivas",1769
"Santiago de Aguirre",1770
"Alicia Rodríguez",1770
"Luis Balmaceda",1770
"Héctor Morales",1770
"María José Illanes",1770
"Paulina Moreno",1770
"Jan Jacobsen",1770
"Andrés Pérez Ramírez",56
"Tamara Acosta",1811
"Irene Bustamante",1811
"Loredana Cannata",1811
"Antoine Colnot",1811
"Alejandro Daza",1811
"Maria de Medeiros",1811
"Marie Françoise",1811
"Roberto Giannone",1811
"Alejandro Goic",1811
"Leo Gullotta",1811
"Paulina Gálvez",1811
"Manuela Martelli",1811
"Fabiola Matte",1811
"Francisco Medina",1811
"Giulia Moreno",1811
"Sumiko Muray",1811
"Juliette Mézergues",1811
"Mireille Perrier",1811
"Patricia Rivadeneira",1811
"Claudia Rusch",1811
"Antonia San Juan",1811
"Margret Sigurdardottier",1811
"Wenche Torrissen",1811
"Briana Trautman-Maier",1811
"Adam Wald",1811
"Marcelo Yáñez",1811
"Alison Mandel",1667
"Gabriel Sepúlveda",1667
"Pablo Zúñiga",1667
"Iñigo Urrutia",1837
"Víctor Montero",1837
"Fabio Nassar",1837
"Tomás Vidiella",1837
"Willy Semler",1837
"María Elena Duvauchelle",1837
"Fernando Godoy",1837
"María Paz Jorquiera",1837
"Manuela Oyarzún",1837
"Carmen Gloria Bresky",1837
"Aldo Parodi",1837
"Claudia Pérez",1837
"Katerina Cabezas",1837
"Rafael Contreras (II)",1837
"Barbara Wilson",1837
"Loreto Aravena",1837
"Jorge Alis",1837
"Alberto Zeiss",1837
"Pedro Araya ",1837
"Javier Silva",1837
"Ariel Levy",1846
"Daniel Antivilo",1846
"Alex Rivera",1846
"Jorge Alis",1846
"Max Meriño",1846
"Álvaro Paltanioni",1846
"Juan Dadá",1846
"Carlos Embry",1846
"Rodrigo Peralta",1846
"Yamila Reyna",1846
"Miguel Angel De Luca",1846
"Chia Huang Chu",1846
"Matías Castillo",1846
"Juanita Ringeling",1846
"Catherine Mazoyer",1846
"Piotr Kozak",1846
"Paula Aldunate",1770
"Gabrio Cavalla",1846
"Renato Illanes",1846
"Gerardo Maturana",1846
"Juan Cancino",1846
"Mauricio Liu",1846
"Stephen X. Liou",1846
"Perry Moon",1846
"Henry Moon",1846
"Pablo Santiago",1846
"Jorge Hernandez (II)",1846
"Abel Esparza",1846
"Daniel Sánchez",1846
"Marcos Cruz",1846
"Juan Alberto Castro",1846
"François Soto",1846
"Alicia Rodríguez",1982
"Aline Kuppenheim",1982
"María Gracia Omegna",1982
"Felipe Pinto",1982
"Ingrid Isensee",1982
"Cosmo Gonik (Francisco Pizarro)",780
"Luis Gnecco",1982
"Elvis Fuentes",1991
"Tamara Acosta",1991
"Rodrigo Soto",1991
"María Jesús Fuentes",1991
"Alicia Rodríguez",781
"Diego Casanueva",781
"Gina Aguad",132
"Francisco Castro",132
"Ernesto Belloni",60
"Daniel Vilches",60
"Santi Ahumada ",2013
"Emiliano Freifeld ",2013
"Paola Giannini",2013
"Francisco Pérez-Bannen",2013
"Jorge Becker",2013
"Axel Dupré",2013
"Alejandro Goic",1982
"Andrea García-Huidobro",1982
"Catalina Saavedra",1982
"Catherine Mazoyer",2038
"Cristián Gajardo",2038
"Andrés Gómez",2038
"Catalina Aguayo",2038
"Teresita Reyes",2038
"Sonia Mena",2038
"Pamela Leiva",2038
"Christian Vadim",2048
"Sergio Hernández",2048
"Valentina Vargas",2048
"Chamila Rodríguez",2048
"Pedro Vicuña",2048
"Cristián Gajardo",2048
"Valentina Muhr",2048
"Marcial Edwards",2048
"Pablo Krögh",2048
"Santiago Figueroa",2048
"Pedro Villagra",2048
"José Luis López",2048
"Gregory Cohen",2038
"Alejandro Trejo",2038
"Iñigo Urrutia",2038
"Jenny Cavallo",2038
"Carolina Paulsen",2038
"Claudia Hidalgo",2038
"Martín Morales",2038
"Antonia Cárcamo",2038
"Alejandro Goic",2053
"Alfredo Castro",2053
"Amparo Noguera",2053
"María Gracia Omegna",2053
"Manuela Oyarzún",2053
"Juan José Susacasa",792
"Carmina Riego",792
"Teresa Hales",792
"Roxana Campos",792
"Carmen Gloria Bresky",792
"Jorge Rodríguez",1205
